"Order ID","Date","Order status","Shipping","Shipping Tax","OrderDiscount","ProductID","Item Name","Item Amount","Quantity","Email","Status",
"630","2015-07-10 11:31:46","Completed","0","0","0","679","American Diamond Kada","34500","2","jayreddy5242@gmail.com","Pending",
"631","2015-07-13 11:00:23","Completed","0","0","0","679","American Diamond Kada","34500","2","seo@ambestmedia.com","Pending",
"632","2015-07-13 13:31:24","Completed","0","0","0","645","Pearl Mala Set","19500","10","sachin@ambestmedia.com","Pending",
"633","2015-07-13 13:31:32","Completed","0","0","0","645","Pearl Mala Set","19500","10","sachin@ambestmedia.com","Pending",
"634","2015-07-13 14:44:07","Completed","0","0","0","164","Italian Earring","16795","10","wohlig@email.com","Pending",
"637","2015-07-13 16:15:10","Completed","0","0","0","679","American Diamond Kada","34500","2","seo@ambestmedia.com","Pending",
"638","2015-07-13 16:15:18","Completed","0","0","0","679","American Diamond Kada","34500","2","seo@ambestmedia.com","Pending",
"639","2015-07-13 16:15:19","Completed","0","0","0","679","American Diamond Kada","34500","2","seo@ambestmedia.com","Pending",
"640","2015-07-14 19:08:02","Completed","0","0","0","618","Frosted Set","12500","6","wohlig@email.com","Pending",
"641","2015-07-14 19:08:04","Completed","0","0","0","618","Frosted Set","12500","6","wohlig@email.com","Pending",
"642","2015-07-14 19:08:36","Completed","0","0","0","618","Frosted Set","12500","6","wohlig@email.com","Pending",
"645","2015-07-15 11:15:26","Completed","0","0","0","618","Frosted Set","12500","6","wohlig@email.com","Pending",
"647","2015-07-15 16:11:17","Completed","0","0","0","755","Vilandi Earring","5850","6","sapana.wohlig@gmail.com","Pending",
"649","2015-07-15 16:16:13","Completed","0","0","0","755","Vilandi Earring","5850","6","abc@dgj.dsfd","Pending",
"651","2015-07-15 16:17:41","Completed","0","0","0","755","Vilandi Earring","5850","6","dfgd@fh.yjut","Pending",
"653","2015-07-15 16:17:50","Completed","0","0","0","755","Vilandi Earring","5850","6","dfgd@fh.yjut","Pending",
"655","2015-07-15 16:19:52","Completed","0","0","0","761","AD Pendant Set","3650","9","sdf@fgdf.fg","Pending",
"656","2015-07-16 05:36:33","Completed","0","0","0","374","Vilandi Set ","7000","-7","amru9027@gmail.com","Pending",
"656","2015-07-16 05:36:33","Completed","0","0","0","948","Vilandi Payal","7500","-7","amru9027@gmail.com","Pending",
"656","2015-07-16 05:36:33","Completed","0","0","0","1012","Micro Payal","700","-7","amru9027@gmail.com","Pending",
"657","2015-07-16 05:36:37","Completed","0","0","0","374","Vilandi Set ","7000","-7","amru9027@gmail.com","Pending",
"657","2015-07-16 05:36:37","Completed","0","0","0","948","Vilandi Payal","7500","-7","amru9027@gmail.com","Pending",
"657","2015-07-16 05:36:37","Completed","0","0","0","1012","Micro Payal","700","-7","amru9027@gmail.com","Pending",
"658","2015-07-16 05:36:39","Completed","0","0","0","374","Vilandi Set ","7000","-7","amru9027@gmail.com","Pending",
"658","2015-07-16 05:36:39","Completed","0","0","0","948","Vilandi Payal","7500","-7","amru9027@gmail.com","Pending",
"658","2015-07-16 05:36:39","Completed","0","0","0","1012","Micro Payal","700","-7","amru9027@gmail.com","Pending",
"659","2015-07-16 05:36:53","Completed","0","0","0","374","Vilandi Set ","7000","-7","amru9027@gmail.com","Pending",
"659","2015-07-16 05:36:53","Completed","0","0","0","948","Vilandi Payal","7500","-7","amru9027@gmail.com","Pending",
"659","2015-07-16 05:36:53","Completed","0","0","0","1012","Micro Payal","700","-7","amru9027@gmail.com","Pending",
"660","2015-07-16 05:36:53","Completed","0","0","0","374","Vilandi Set ","7000","-7","amru9027@gmail.com","Pending",
"660","2015-07-16 05:36:53","Completed","0","0","0","948","Vilandi Payal","7500","-7","amru9027@gmail.com","Pending",
"660","2015-07-16 05:36:53","Completed","0","0","0","1012","Micro Payal","700","-7","amru9027@gmail.com","Pending",
"661","2015-07-16 05:36:55","Completed","0","0","0","374","Vilandi Set ","7000","-7","amru9027@gmail.com","Pending",
"661","2015-07-16 05:36:55","Completed","0","0","0","948","Vilandi Payal","7500","-7","amru9027@gmail.com","Pending",
"661","2015-07-16 05:36:55","Completed","0","0","0","1012","Micro Payal","700","-7","amru9027@gmail.com","Pending",
"662","2015-07-16 05:36:56","Completed","0","0","0","374","Vilandi Set ","7000","-7","amru9027@gmail.com","Pending",
"662","2015-07-16 05:36:56","Completed","0","0","0","948","Vilandi Payal","7500","-7","amru9027@gmail.com","Pending",
"662","2015-07-16 05:36:56","Completed","0","0","0","1012","Micro Payal","700","-7","amru9027@gmail.com","Pending",
"663","2015-07-16 05:36:56","Completed","0","0","0","374","Vilandi Set ","7000","-7","amru9027@gmail.com","Pending",
"663","2015-07-16 05:36:56","Completed","0","0","0","948","Vilandi Payal","7500","-7","amru9027@gmail.com","Pending",
"663","2015-07-16 05:36:56","Completed","0","0","0","1012","Micro Payal","700","-7","amru9027@gmail.com","Pending",
"664","2015-07-16 05:36:57","Completed","0","0","0","374","Vilandi Set ","7000","-7","amru9027@gmail.com","Pending",
"664","2015-07-16 05:36:57","Completed","0","0","0","948","Vilandi Payal","7500","-7","amru9027@gmail.com","Pending",
"664","2015-07-16 05:36:57","Completed","0","0","0","1012","Micro Payal","700","-7","amru9027@gmail.com","Pending",
"665","2015-07-16 05:36:57","Completed","0","0","0","374","Vilandi Set ","7000","-7","amru9027@gmail.com","Pending",
"666","2015-07-16 05:36:57","Completed","0","0","0","374","Vilandi Set ","7000","-7","amru9027@gmail.com","Pending",
"665","2015-07-16 05:36:57","Completed","0","0","0","948","Vilandi Payal","7500","-7","amru9027@gmail.com","Pending",
"666","2015-07-16 05:36:57","Completed","0","0","0","948","Vilandi Payal","7500","-7","amru9027@gmail.com","Pending",
"665","2015-07-16 05:36:57","Completed","0","0","0","1012","Micro Payal","700","-7","amru9027@gmail.com","Pending",
"666","2015-07-16 05:36:57","Completed","0","0","0","1012","Micro Payal","700","-7","amru9027@gmail.com","Pending",
"667","2015-07-16 05:36:58","Completed","0","0","0","374","Vilandi Set ","7000","-7","amru9027@gmail.com","Pending",
"667","2015-07-16 05:36:58","Completed","0","0","0","948","Vilandi Payal","7500","-7","amru9027@gmail.com","Pending",
"667","2015-07-16 05:36:58","Completed","0","0","0","1012","Micro Payal","700","-7","amru9027@gmail.com","Pending",
"668","2015-07-16 05:36:58","Completed","0","0","0","374","Vilandi Set ","7000","-7","amru9027@gmail.com","Pending",
"668","2015-07-16 05:36:58","Completed","0","0","0","948","Vilandi Payal","7500","-7","amru9027@gmail.com","Pending",
"668","2015-07-16 05:36:58","Completed","0","0","0","1012","Micro Payal","700","-7","amru9027@gmail.com","Pending",
"669","2015-07-16 05:36:59","Completed","0","0","0","374","Vilandi Set ","7000","-7","amru9027@gmail.com","Pending",
"669","2015-07-16 05:36:59","Completed","0","0","0","948","Vilandi Payal","7500","-7","amru9027@gmail.com","Pending",
"670","2015-07-16 05:36:59","Completed","0","0","0","374","Vilandi Set ","7000","-7","amru9027@gmail.com","Pending",
"671","2015-07-16 05:36:59","Completed","0","0","0","374","Vilandi Set ","7000","-7","amru9027@gmail.com","Pending",
"669","2015-07-16 05:36:59","Completed","0","0","0","1012","Micro Payal","700","-7","amru9027@gmail.com","Pending",
"670","2015-07-16 05:36:59","Completed","0","0","0","948","Vilandi Payal","7500","-7","amru9027@gmail.com","Pending",
"671","2015-07-16 05:36:59","Completed","0","0","0","948","Vilandi Payal","7500","-7","amru9027@gmail.com","Pending",
"671","2015-07-16 05:36:59","Completed","0","0","0","1012","Micro Payal","700","-7","amru9027@gmail.com","Pending",
"670","2015-07-16 05:36:59","Completed","0","0","0","1012","Micro Payal","700","-7","amru9027@gmail.com","Pending",
"672","2015-07-16 05:36:59","Completed","0","0","0","374","Vilandi Set ","7000","-7","amru9027@gmail.com","Pending",
"672","2015-07-16 05:36:59","Completed","0","0","0","948","Vilandi Payal","7500","-7","amru9027@gmail.com","Pending",
"672","2015-07-16 05:36:59","Completed","0","0","0","1012","Micro Payal","700","-7","amru9027@gmail.com","Pending",
"673","2015-07-17 12:36:01","Completed","0","0","0","617","Frosted Set","11500","8","qwe@aeqwe.qweqe","Pending",
"675","2015-07-20 14:03:40","Completed","0","0","0","505","Pearl Mala","2150","9","mcd@gmail.com","Pending",
"675","2015-07-20 14:03:40","Completed","0","0","0","497","Pearl Mala","18800","9","mcd@gmail.com","Pending",
"678","2015-07-22 20:02:05","Completed","0","0","0","450","American Diamond Necklace Set","9150","10","baheti.swati@gmail.com","Pending",
"678","2015-07-22 20:02:05","Completed","0","0","0","663","American Diamond Set","52500","9","baheti.swati@gmail.com","Pending",
"679","2015-07-28 14:59:56","Completed","0","0","0","2","American Diamond Bangle","2795","10","assas@gmail.com","Pending",
"680","2015-07-28 15:00:00","Completed","0","0","0","2","American Diamond Bangle","2795","10","assas@gmail.com","Pending",
"681","2015-07-28 15:00:01","Completed","0","0","0","2","American Diamond Bangle","2795","10","assas@gmail.com","Pending",
"682","2015-07-28 15:00:01","Completed","0","0","0","2","American Diamond Bangle","2795","10","assas@gmail.com","Pending",
"683","2015-07-28 15:00:02","Completed","0","0","0","2","American Diamond Bangle","2795","10","assas@gmail.com","Pending",
"684","2015-07-28 15:00:02","Completed","0","0","0","2","American Diamond Bangle","2795","10","assas@gmail.com","Pending",
"685","2015-07-28 15:00:02","Completed","0","0","0","2","American Diamond Bangle","2795","10","assas@gmail.com","Pending",
"686","2015-07-28 15:00:03","Completed","0","0","0","2","American Diamond Bangle","2795","10","assas@gmail.com","Pending",
"687","2015-07-28 15:00:03","Completed","0","0","0","2","American Diamond Bangle","2795","10","assas@gmail.com","Pending",
"691","2015-07-29 14:42:47","Completed","0","0","0","664","American Diamond Set","40000","9","seo@ambestmedia.com","Pending",
"692","2015-08-05 13:46:19","Completed","0","0","0","320","American Diamond Bangle","35000","10","nalin@accessinfoworld.com","Pending",
"693","2015-08-05 13:46:27","Completed","0","0","0","320","American Diamond Bangle","35000","10","nalin@accessinfoworld.com","Pending",
"694","2015-08-05 13:46:29","Completed","0","0","0","320","American Diamond Bangle","35000","10","nalin@accessinfoworld.com","Pending",
"695","2015-08-05 13:46:45","Completed","0","0","0","320","American Diamond Bangle","35000","10","nalin@accessinfoworld.com","Pending",
"696","2015-08-05 13:46:47","Completed","0","0","0","320","American Diamond Bangle","35000","10","nalin@accessinfoworld.com","Pending",
"697","2015-08-05 13:46:47","Completed","0","0","0","320","American Diamond Bangle","35000","10","nalin@accessinfoworld.com","Pending",
"698","2015-08-05 13:46:48","Completed","0","0","0","320","American Diamond Bangle","35000","10","nalin@accessinfoworld.com","Pending",
"699","2015-08-05 13:46:48","Completed","0","0","0","320","American Diamond Bangle","35000","10","nalin@accessinfoworld.com","Pending",
"700","2015-08-05 13:46:48","Completed","0","0","0","320","American Diamond Bangle","35000","10","nalin@accessinfoworld.com","Pending",
"701","2015-08-05 13:46:48","Completed","0","0","0","320","American Diamond Bangle","35000","10","nalin@accessinfoworld.com","Pending",
"702","2015-08-05 13:46:52","Completed","0","0","0","320","American Diamond Bangle","35000","10","nalin@accessinfoworld.com","Pending",
"703","2015-08-05 13:46:53","Completed","0","0","0","320","American Diamond Bangle","35000","10","nalin@accessinfoworld.com","Pending",
"704","2015-08-05 13:46:53","Completed","0","0","0","320","American Diamond Bangle","35000","10","nalin@accessinfoworld.com","Pending",
"705","2015-08-05 13:46:53","Completed","0","0","0","320","American Diamond Bangle","35000","10","nalin@accessinfoworld.com","Pending",
"706","2015-08-05 13:46:54","Completed","0","0","0","320","American Diamond Bangle","35000","10","nalin@accessinfoworld.com","Pending",
"707","2015-08-05 13:46:54","Completed","0","0","0","320","American Diamond Bangle","35000","10","nalin@accessinfoworld.com","Pending",
"708","2015-08-05 13:46:54","Completed","0","0","0","320","American Diamond Bangle","35000","10","nalin@accessinfoworld.com","Pending",
"709","2015-08-05 13:46:55","Completed","0","0","0","320","American Diamond Bangle","35000","10","nalin@accessinfoworld.com","Pending",
"710","2015-08-05 13:47:00","Completed","0","0","0","320","American Diamond Bangle","35000","10","nalin@accessinfoworld.com","Pending",
"711","2015-08-05 13:47:00","Completed","0","0","0","320","American Diamond Bangle","35000","10","nalin@accessinfoworld.com","Pending",
"712","2015-08-05 13:47:00","Completed","0","0","0","320","American Diamond Bangle","35000","10","nalin@accessinfoworld.com","Pending",
"713","2015-08-05 13:47:01","Completed","0","0","0","320","American Diamond Bangle","35000","10","nalin@accessinfoworld.com","Pending",
"714","2015-08-05 13:47:01","Completed","0","0","0","320","American Diamond Bangle","35000","10","nalin@accessinfoworld.com","Pending",
"715","2015-08-05 13:47:01","Completed","0","0","0","320","American Diamond Bangle","35000","10","nalin@accessinfoworld.com","Pending",
"716","2015-08-05 21:01:45","Completed","0","0","0","386","Vilandi Set ","22950","9","parul.daweshar@gmail.com","Pending",
"717","2015-08-14 12:00:26","Completed","0","0","0","679","American Diamond Kada","34500","2","devdattapatankar@gmail.com","Pending",
"718","2015-08-14 12:00:31","Completed","0","0","0","679","American Diamond Kada","34500","2","devdattapatankar@gmail.com","Pending",
"719","2015-08-14 12:00:34","Completed","0","0","0","679","American Diamond Kada","34500","2","devdattapatankar@gmail.com","Pending",
"720","2015-08-14 12:00:42","Completed","0","0","0","679","American Diamond Kada","34500","2","devdattapatankar@gmail.com","Pending",
"721","2015-08-14 12:00:43","Completed","0","0","0","679","American Diamond Kada","34500","2","devdattapatankar@gmail.com","Pending",
"722","2015-08-14 12:00:43","Completed","0","0","0","679","American Diamond Kada","34500","2","devdattapatankar@gmail.com","Pending",
"723","2015-08-14 12:00:43","Completed","0","0","0","679","American Diamond Kada","34500","2","devdattapatankar@gmail.com","Pending",
"724","2015-08-14 12:00:44","Completed","0","0","0","679","American Diamond Kada","34500","2","devdattapatankar@gmail.com","Pending",
"726","2015-08-14 17:55:10","Completed","0","0","0","966","Vilandi Necklace Set","18000","9","shn619@gmail.com","Pending",
